n:1 Y:0.777972 U:0.995644 V:0.931758 All:0.839882 (7.955596)
n:62 Y:0.800382 U:0.996339 V:0.984245 All:0.863686 (8.654581)
n:63 Y:0.800379 U:0.996339 V:0.984245 All:0.863683 (8.654508)
n:64 Y:0.803618 U:0.996339 V:0.984245 All:0.865843 (8.723852)
n:65 Y:0.800601 U:0.996339 V:0.984245 All:0.863831 (8.659225)
n:66 Y:0.808438 U:0.997658 V:0.984595 All:0.869334 (8.838387)
n:67 Y:0.808438 U:0.997658 V:0.984595 All:0.869334 (8.838387)
n:68 Y:0.811674 U:0.997658 V:0.984595 All:0.871491 (8.910678)
n:69 Y:0.811674 U:0.997658 V:0.984595 All:0.871491 (8.910678)
n:70 Y:0.810422 U:0.997649 V:0.984595 All:0.870655 (8.882508)
n:71 Y:0.810423 U:0.997655 V:0.984595 All:0.870657 (8.882561)
n:72 Y:0.800772 U:0.997658 V:0.984595 All:0.864224 (8.671764)
n:73 Y:0.799643 U:0.997645 V:0.984545 All:0.863461 (8.647418)
n:74 Y:0.808398 U:0.997660 V:0.984595 All:0.869308 (8.837498)
n:75 Y:0.804780 U:0.997786 V:0.983600 All:0.866751 (8.753361)
n:76 Y:0.821826 U:0.997783 V:0.981668 All:0.877793 (9.129028)
n:77 Y:0.824748 U:0.997786 V:0.982106 All:0.879814 (9.201461)
n:78 Y:0.824537 U:0.997783 V:0.982051 All:0.879664 (9.196043)
n:79 Y:0.806905 U:0.997812 V:0.982431 All:0.867977 (8.793513)
n:80 Y:0.806500 U:0.997813 V:0.982457 All:0.867712 (8.784791)
n:81 Y:0.807364 U:0.997815 V:0.982462 All:0.868289 (8.803779)
n:82 Y:0.807411 U:0.997762 V:0.981818 All:0.868204 (8.800970)
n:83 Y:0.743603 U:0.997464 V:0.984104 All:0.825997 (7.594429)
n:84 Y:0.742653 U:0.997434 V:0.984425 All:0.825412 (7.579851)
n:85 Y:0.743050 U:0.997431 V:0.984421 All:0.825675 (7.586410)
n:86 Y:0.742035 U:0.997422 V:0.984186 All:0.824958 (7.568574)
n:87 Y:0.860414 U:0.997554 V:0.990484 All:0.904949 (10.220427)
n:88 Y:0.862484 U:0.997561 V:0.990449 All:0.906324 (10.283722)
n:89 Y:0.844365 U:0.997561 V:0.990561 All:0.894264 (9.757754)
n:90 Y:0.863202 U:0.997561 V:0.990438 All:0.906801 (10.305907)
n:91 Y:0.865920 U:0.997561 V:0.990492 All:0.908622 (10.391581)
n:92 Y:0.844568 U:0.997561 V:0.990563 All:0.894399 (9.763320)
n:93 Y:0.863397 U:0.997562 V:0.990467 All:0.906937 (10.312207)
n:94 Y:0.880778 U:0.997562 V:0.992157 All:0.918805 (10.904727)
n:95 Y:0.846519 U:0.997565 V:0.990663 All:0.895717 (9.817872)
n:96 Y:0.861324 U:0.997565 V:0.990459 All:0.905553 (10.248132)
n:97 Y:0.863646 U:0.997565 V:0.990514 All:0.907110 (10.320331)
n:98 Y:0.847735 U:0.997565 V:0.990457 All:0.896493 (9.850322)
n:99 Y:0.863794 U:0.997565 V:0.990504 All:0.907207 (10.324861)
n:100 Y:0.867036 U:0.997565 V:0.990499 All:0.909368 (10.427181)
n:101 Y:0.847519 U:0.997565 V:0.990465 All:0.896351 (9.844356)
n:102 Y:0.864438 U:0.997565 V:0.990529 All:0.907641 (10.345194)
n:103 Y:0.866817 U:0.997565 V:0.990484 All:0.909220 (10.420076)
n:104 Y:0.849714 U:0.997565 V:0.990515 All:0.897823 (9.906448)
n:105 Y:0.864078 U:0.997565 V:0.990536 All:0.907402 (10.333994)
n:106 Y:0.866869 U:0.997565 V:0.990424 All:0.909244 (10.421257)
n:107 Y:0.848097 U:0.997565 V:0.990555 All:0.896751 (9.861154)
n:108 Y:0.863946 U:0.997565 V:0.990510 All:0.907310 (10.329668)
n:109 Y:0.866914 U:0.997565 V:0.990417 All:0.909273 (10.422639)
n:110 Y:0.849765 U:0.997565 V:0.990578 All:0.897867 (9.908359)
n:111 Y:0.863378 U:0.997565 V:0.990516 All:0.906932 (10.312013)
n:112 Y:0.866948 U:0.997565 V:0.990446 All:0.909300 (10.423947)
n:113 Y:0.714993 U:0.991461 V:0.944380 All:0.799302 (6.974570)
n:114 Y:0.714979 U:0.991461 V:0.944380 All:0.799293 (6.974374)
n:115 Y:0.717233 U:0.991223 V:0.947309 All:0.801244 (7.016794)
n:116 Y:0.713665 U:0.996948 V:0.951439 All:0.800508 (7.000740)
n:117 Y:0.712511 U:0.997109 V:0.958968 All:0.801020 (7.011902)
n:118 Y:0.713762 U:0.997215 V:0.958937 All:0.801867 (7.030424)
n:119 Y:0.713761 U:0.997215 V:0.958937 All:0.801866 (7.030418)
n:120 Y:0.713636 U:0.997215 V:0.958937 All:0.801783 (7.028587)
n:121 Y:0.715901 U:0.997215 V:0.958937 All:0.803293 (7.061796)
n:122 Y:0.713214 U:0.997212 V:0.958937 All:0.801501 (7.022411)
n:123 Y:0.713515 U:0.997213 V:0.958940 All:0.801702 (7.026812)
n:124 Y:0.713272 U:0.997161 V:0.956744 All:0.801166 (7.015087)
n:125 Y:0.708612 U:0.997166 V:0.952713 All:0.797388 (6.933347)
n:126 Y:0.709437 U:0.990938 V:0.946579 All:0.795877 (6.901084)
n:127 Y:0.723504 U:0.991572 V:0.946139 All:0.805288 (7.106074)
n:128 Y:0.714020 U:0.990736 V:0.947422 All:0.799040 (6.968906)
n:129 Y:0.714124 U:0.990898 V:0.947655 All:0.799175 (6.971818)
n:130 Y:0.714306 U:0.991800 V:0.944500 All:0.798920 (6.966321)
n:131 Y:0.711175 U:0.991906 V:0.949436 All:0.797674 (6.939474)
n:132 Y:0.709908 U:0.991910 V:0.949299 All:0.796807 (6.920902)
n:133 Y:0.712244 U:0.990901 V:0.948658 All:0.798090 (6.948411)
n:134 Y:0.713709 U:0.991454 V:0.944290 All:0.798430 (6.955742)
n:135 Y:0.714605 U:0.991234 V:0.945349 All:0.799167 (6.971660)
n:136 Y:0.810027 U:0.997500 V:0.990850 All:0.871410 (8.907917)
n:137 Y:0.789319 U:0.997282 V:0.990483 All:0.857507 (8.462062)
n:138 Y:0.795965 U:0.997457 V:0.988214 All:0.861589 (8.588286)
n:139 Y:0.795793 U:0.997474 V:0.988090 All:0.861456 (8.584130)
n:140 Y:0.795672 U:0.997478 V:0.988039 All:0.861367 (8.581342)
n:141 Y:0.795864 U:0.997477 V:0.988125 All:0.861510 (8.585807)
n:142 Y:0.799248 U:0.997478 V:0.988048 All:0.863753 (8.656730)
n:143 Y:0.799360 U:0.997478 V:0.988080 All:0.863833 (8.659281)
n:144 Y:0.797641 U:0.997480 V:0.988253 All:0.862716 (8.623801)
n:145 Y:0.797367 U:0.997460 V:0.988157 All:0.862514 (8.617413)
n:146 Y:0.791083 U:0.997500 V:0.987334 All:0.858195 (8.483070)
n:147 Y:0.782917 U:0.997727 V:0.988802 All:0.853033 (8.327797)
n:148 Y:0.785240 U:0.997723 V:0.988814 All:0.854583 (8.373847)
n:149 Y:0.784357 U:0.997717 V:0.988799 All:0.853991 (8.356195)
n:150 Y:0.784732 U:0.997720 V:0.988917 All:0.854261 (8.364245)
n:151 Y:0.797078 U:0.997443 V:0.988044 All:0.862300 (8.610647)
n:152 Y:0.797521 U:0.997472 V:0.988131 All:0.862614 (8.620587)
n:153 Y:0.797335 U:0.997473 V:0.988042 All:0.862476 (8.616213)
n:154 Y:0.800983 U:0.997474 V:0.988118 All:0.864921 (8.694117)
n:155 Y:0.801038 U:0.997472 V:0.988105 All:0.864955 (8.695207)
n:156 Y:0.800820 U:0.997471 V:0.988036 All:0.864798 (8.690155)
n:157 Y:0.801127 U:0.997472 V:0.988131 All:0.865019 (8.697261)
n:158 Y:0.798496 U:0.997473 V:0.988060 All:0.863253 (8.640822)
n:159 Y:0.796963 U:0.997382 V:0.988405 All:0.862273 (8.609809)
n:160 Y:0.804701 U:0.997422 V:0.987277 All:0.867251 (8.769672)
n:161 Y:0.783586 U:0.997719 V:0.988896 All:0.853493 (8.341419)
n:162 Y:0.794389 U:0.997314 V:0.985111 All:0.859997 (8.538612)
n:163 Y:0.794611 U:0.997306 V:0.985419 All:0.860195 (8.544778)
n:164 Y:0.792582 U:0.997290 V:0.985326 All:0.858824 (8.502397)
n:165 Y:0.795688 U:0.997327 V:0.985416 All:0.860916 (8.567215)
n:166 Y:0.795454 U:0.997324 V:0.985322 All:0.860743 (8.561845)
n:167 Y:0.795438 U:0.997325 V:0.985358 All:0.860740 (8.561721)
n:168 Y:0.795578 U:0.997327 V:0.985416 All:0.860843 (8.564942)
n:169 Y:0.790874 U:0.997322 V:0.981726 All:0.857090 (8.449388)
n:170 Y:0.791105 U:0.997318 V:0.981794 All:0.857255 (8.454400)
n:171 Y:0.788230 U:0.997294 V:0.981768 All:0.855330 (8.396214)
n:172 Y:0.788276 U:0.997299 V:0.981768 All:0.855362 (8.397165)
n:173 Y:0.785639 U:0.997300 V:0.981764 All:0.853603 (8.344691)
n:174 Y:0.785744 U:0.997299 V:0.981704 All:0.853663 (8.346465)
n:175 Y:0.784240 U:0.997284 V:0.981046 All:0.852548 (8.313500)
n:176 Y:0.779468 U:0.997195 V:0.980929 All:0.849333 (8.219811)
n:177 Y:0.779437 U:0.997194 V:0.980935 All:0.849313 (8.219237)
n:178 Y:0.783825 U:0.997230 V:0.981783 All:0.852386 (8.308719)
n:179 Y:0.783417 U:0.997245 V:0.981690 All:0.852100 (8.300330)
n:180 Y:0.783296 U:0.997245 V:0.981624 All:0.852008 (8.297631)
n:181 Y:0.786097 U:0.997259 V:0.981733 All:0.853897 (8.353403)
n:182 Y:0.785888 U:0.997261 V:0.981652 All:0.853744 (8.348858)
n:183 Y:0.786003 U:0.997261 V:0.981687 All:0.853827 (8.351320)
n:184 Y:0.786029 U:0.997261 V:0.981728 All:0.853851 (8.352042)
n:185 Y:0.783892 U:0.997332 V:0.982842 All:0.852624 (8.315721)
n:186 Y:0.783860 U:0.997329 V:0.982834 All:0.852601 (8.315046)
n:187 Y:0.783895 U:0.997324 V:0.982839 All:0.852623 (8.315715)
n:188 Y:0.782932 U:0.997206 V:0.981571 All:0.851751 (8.290087)
n:189 Y:0.783356 U:0.997265 V:0.981715 All:0.852068 (8.299369)
n:190 Y:0.783188 U:0.997262 V:0.981633 All:0.851941 (8.295653)
n:191 Y:0.784355 U:0.997340 V:0.983147 All:0.852985 (8.326372)
n:192 Y:0.745599 U:0.997099 V:0.981710 All:0.826868 (7.616216)
n:193 Y:0.767951 U:0.997094 V:0.986194 All:0.842515 (8.027610)
n:194 Y:0.766109 U:0.997212 V:0.986375 All:0.841337 (7.995243)
n:195 Y:0.766929 U:0.997149 V:0.986399 All:0.841877 (8.010061)
n:196 Y:0.766911 U:0.997122 V:0.986346 All:0.841852 (8.009371)
n:197 Y:0.767519 U:0.997123 V:0.986174 All:0.842229 (8.019723)
n:198 Y:0.776221 U:0.997452 V:0.986418 All:0.848126 (8.185153)
n:199 Y:0.775199 U:0.997415 V:0.986348 All:0.847426 (8.165200)
n:200 Y:0.792793 U:0.997417 V:0.986463 All:0.859175 (8.513217)
n:201 Y:0.785692 U:0.997417 V:0.986396 All:0.854430 (8.369275)
n:202 Y:0.790033 U:0.997417 V:0.986462 All:0.857335 (8.456833)
n:203 Y:0.789461 U:0.997273 V:0.986711 All:0.856971 (8.445767)
n:204 Y:0.779197 U:0.997268 V:0.986720 All:0.850129 (8.242833)
n:205 Y:0.771216 U:0.997264 V:0.986636 All:0.844794 (8.090908)
n:206 Y:0.753879 U:0.997217 V:0.986659 All:0.833232 (7.778869)
n:207 Y:0.781768 U:0.997366 V:0.978502 All:0.850490 (8.253295)
n:208 Y:0.779305 U:0.997245 V:0.977625 All:0.848682 (8.201086)
n:209 Y:0.780365 U:0.997266 V:0.977606 All:0.849389 (8.221431)
n:210 Y:0.780408 U:0.997263 V:0.977718 All:0.849435 (8.222773)
n:211 Y:0.780320 U:0.997259 V:0.977695 All:0.849373 (8.220959)
n:212 Y:0.785089 U:0.996378 V:0.976742 All:0.852246 (8.304602)
n:213 Y:0.785386 U:0.996381 V:0.976834 All:0.852460 (8.310890)
n:214 Y:0.782437 U:0.996483 V:0.976524 All:0.850459 (8.252402)
n:215 Y:0.782520 U:0.996484 V:0.976550 All:0.850519 (8.254137)
n:216 Y:0.776868 U:0.995630 V:0.975800 All:0.846484 (8.138452)
n:217 Y:0.776687 U:0.995600 V:0.975729 All:0.846346 (8.134572)
n:218 Y:0.769841 U:0.995493 V:0.975591 All:0.841742 (8.006333)
n:219 Y:0.780513 U:0.995577 V:0.977427 All:0.849176 (8.215296)
n:220 Y:0.780135 U:0.995656 V:0.977410 All:0.848934 (8.208337)
n:221 Y:0.780135 U:0.995656 V:0.977410 All:0.848934 (8.208337)
n:222 Y:0.776297 U:0.995591 V:0.977060 All:0.846307 (8.133446)
n:223 Y:0.775951 U:0.995582 V:0.977074 All:0.846077 (8.126962)
n:224 Y:0.774368 U:0.995600 V:0.975832 All:0.844818 (8.091575)
n:225 Y:0.774202 U:0.995600 V:0.975750 All:0.844693 (8.088089)
n:226 Y:0.776911 U:0.995600 V:0.975814 All:0.846510 (8.139187)
n:227 Y:0.772175 U:0.995600 V:0.971269 All:0.842595 (8.029809)
n:228 Y:0.772017 U:0.995602 V:0.971209 All:0.842480 (8.026641)
n:229 Y:0.772257 U:0.995602 V:0.971286 All:0.842653 (8.031411)
n:230 Y:0.772089 U:0.995598 V:0.971204 All:0.842526 (8.027914)
n:231 Y:0.764604 U:0.995761 V:0.966154 All:0.836722 (7.870720)
n:232 Y:0.764715 U:0.995794 V:0.966140 All:0.836799 (7.872779)
n:233 Y:0.756778 U:0.995646 V:0.965092 All:0.831309 (7.729073)
n:234 Y:0.766210 U:0.995696 V:0.971260 All:0.838633 (7.921851)
n:235 Y:0.762333 U:0.995820 V:0.970061 All:0.835869 (7.848096)
n:236 Y:0.755681 U:0.995746 V:0.959173 All:0.829607 (7.685491)
n:237 Y:0.755681 U:0.995726 V:0.959142 All:0.829599 (7.685275)
n:238 Y:0.755459 U:0.995723 V:0.959075 All:0.829439 (7.681195)
n:239 Y:0.758126 U:0.995723 V:0.959085 All:0.831219 (7.726755)
n:240 Y:0.758275 U:0.995726 V:0.959130 All:0.831326 (7.729521)
n:241 Y:0.757990 U:0.995726 V:0.959055 All:0.831123 (7.724303)
n:242 Y:0.754245 U:0.995728 V:0.955027 All:0.827955 (7.643591)
n:243 Y:0.754245 U:0.995729 V:0.955022 All:0.827955 (7.643582)
n:244 Y:0.754000 U:0.995729 V:0.954951 All:0.827780 (7.639165)
n:245 Y:0.754253 U:0.995729 V:0.955035 All:0.827963 (7.643779)
n:246 Y:0.753962 U:0.995725 V:0.954952 All:0.827754 (7.638513)
n:247 Y:0.754085 U:0.995726 V:0.954994 All:0.827843 (7.640755)
n:248 Y:0.754212 U:0.995729 V:0.955038 All:0.827936 (7.643095)
n:249 Y:0.753979 U:0.995726 V:0.954937 All:0.827763 (7.638741)
n:250 Y:0.754209 U:0.995728 V:0.955028 All:0.827932 (7.643002)
n:251 Y:0.754151 U:0.995644 V:0.959169 All:0.828570 (7.659119)
n:252 Y:0.720212 U:0.997657 V:0.986610 All:0.810853 (7.231995)
n:253 Y:0.740620 U:0.997724 V:0.987300 All:0.824584 (7.559314)
n:254 Y:0.707947 U:0.993967 V:0.957193 All:0.797158 (6.928427)
n:255 Y:0.713954 U:0.996066 V:0.960349 All:0.802038 (7.034191)
n:256 Y:0.718446 U:0.994543 V:0.956543 All:0.804145 (7.080652)
n:257 Y:0.746588 U:0.996415 V:0.975754 All:0.826420 (7.605012)
n:258 Y:0.731661 U:0.996411 V:0.961494 All:0.814092 (7.307017)
n:259 Y:0.711071 U:0.993903 V:0.958421 All:0.799435 (6.977448)
n:260 Y:0.692972 U:0.994214 V:0.957047 All:0.787191 (6.720105)
n:261 Y:0.694039 U:0.993958 V:0.958271 All:0.788064 (6.737954)
n:262 Y:0.698580 U:0.996634 V:0.982620 All:0.795596 (6.895102)
n:263 Y:0.718589 U:0.996636 V:0.982022 All:0.808836 (7.185936)
n:264 Y:0.751402 U:0.996490 V:0.983130 All:0.830871 (7.717818)
n:265 Y:0.755056 U:0.995428 V:0.971122 All:0.831129 (7.724442)
n:266 Y:0.738697 U:0.995274 V:0.955282 All:0.817557 (7.388737)
n:267 Y:0.733493 U:0.995096 V:0.953412 All:0.813746 (7.298954)
n:268 Y:0.732285 U:0.995157 V:0.951466 All:0.812627 (7.272931)
n:269 Y:0.732555 U:0.995158 V:0.951557 All:0.812822 (7.277456)
n:270 Y:0.734989 U:0.995157 V:0.951463 All:0.814429 (7.314898)
n:271 Y:0.732538 U:0.995239 V:0.951564 All:0.812826 (7.277547)
n:272 Y:0.732718 U:0.995241 V:0.951613 All:0.812955 (7.280527)
n:273 Y:0.732523 U:0.995237 V:0.951517 All:0.812808 (7.277124)
n:274 Y:0.732644 U:0.995237 V:0.951616 All:0.812905 (7.279373)
n:275 Y:0.732642 U:0.995237 V:0.951584 All:0.812898 (7.279212)
n:276 Y:0.732419 U:0.995237 V:0.951525 All:0.812740 (7.275542)
n:277 Y:0.735193 U:0.995241 V:0.951622 All:0.814606 (7.319040)
n:278 Y:0.733643 U:0.995262 V:0.953397 All:0.813872 (7.301885)
n:279 Y:0.733566 U:0.995179 V:0.953487 All:0.813822 (7.300714)
n:280 Y:0.733623 U:0.995179 V:0.953486 All:0.813860 (7.301595)
n:281 Y:0.739426 U:0.993314 V:0.945271 All:0.816048 (7.352956)
n:282 Y:0.739524 U:0.993190 V:0.945022 All:0.816052 (7.353040)
n:283 Y:0.739535 U:0.993190 V:0.944993 All:0.816054 (7.353091)
n:284 Y:0.741806 U:0.993190 V:0.944936 All:0.817558 (7.388756)
n:285 Y:0.742099 U:0.993190 V:0.945022 All:0.817768 (7.393747)
n:286 Y:0.741857 U:0.993187 V:0.944934 All:0.817591 (7.389544)
n:287 Y:0.741964 U:0.993190 V:0.944981 All:0.817671 (7.391445)
n:288 Y:0.742066 U:0.993190 V:0.945022 All:0.817746 (7.393235)
n:289 Y:0.740589 U:0.993179 V:0.944918 All:0.816742 (7.369381)
n:290 Y:0.739121 U:0.993191 V:0.945010 All:0.815781 (7.346651)
n:291 Y:0.738865 U:0.993191 V:0.944994 All:0.815607 (7.342565)
n:292 Y:0.739379 U:0.993185 V:0.944924 All:0.815938 (7.350352)
n:293 Y:0.735642 U:0.992946 V:0.947184 All:0.813783 (7.299802)
n:294 Y:0.756513 U:0.993359 V:0.958550 All:0.829660 (7.686832)
n:295 Y:0.758497 U:0.993620 V:0.962719 All:0.831721 (7.739706)
n:296 Y:0.758372 U:0.993619 V:0.962714 All:0.831637 (7.737525)
n:297 Y:0.753147 U:0.993608 V:0.962467 All:0.828110 (7.647498)
n:298 Y:0.751910 U:0.993937 V:0.963567 All:0.827524 (7.632715)
n:299 Y:0.751346 U:0.994927 V:0.964571 All:0.827480 (7.631611)
n:300 Y:0.745877 U:0.993919 V:0.957766 All:0.822532 (7.508803)
n:301 Y:0.757904 U:0.994643 V:0.953517 All:0.829963 (7.694565)
n:302 Y:0.783920 U:0.996027 V:0.975772 All:0.851247 (8.275334)
n:303 Y:0.783467 U:0.996126 V:0.975750 All:0.850957 (8.266886)
n:304 Y:0.777529 U:0.996106 V:0.975759 All:0.846997 (8.153000)
n:305 Y:0.773915 U:0.995949 V:0.970479 All:0.843682 (8.059901)
n:306 Y:0.775531 U:0.995772 V:0.970549 All:0.844741 (8.089425)
n:307 Y:0.775507 U:0.995737 V:0.970530 All:0.844716 (8.088736)
n:308 Y:0.765914 U:0.995508 V:0.970474 All:0.838273 (7.912179)
n:309 Y:0.775160 U:0.995901 V:0.970310 All:0.844475 (8.082009)
n:310 Y:0.775724 U:0.995761 V:0.970483 All:0.844856 (8.092660)
n:311 Y:0.774356 U:0.995758 V:0.970465 All:0.843941 (8.067119)
n:312 Y:0.775902 U:0.997678 V:0.987278 All:0.848094 (8.184253)
n:313 Y:0.764011 U:0.994429 V:0.961943 All:0.835403 (7.835776)
n:314 Y:0.740817 U:0.994271 V:0.944748 All:0.817048 (7.376624)
n:315 Y:0.774137 U:0.995975 V:0.970500 All:0.843837 (8.064222)
n:316 Y:0.764098 U:0.997699 V:0.988076 All:0.840361 (7.968618)
n:317 Y:0.766638 U:0.997707 V:0.988149 All:0.842068 (8.015297)
n:318 Y:0.778236 U:0.997704 V:0.988121 All:0.849795 (8.233157)
n:319 Y:0.770045 U:0.997702 V:0.988156 All:0.844340 (8.078227)
n:320 Y:0.783025 U:0.997705 V:0.988177 All:0.852997 (8.326737)
n:321 Y:0.766360 U:0.996118 V:0.970193 All:0.838625 (7.921642)
n:322 Y:0.724775 U:0.993361 V:0.933761 All:0.804371 (7.085661)
n:323 Y:0.727286 U:0.993366 V:0.933795 All:0.806051 (7.123114)
n:324 Y:0.717758 U:0.992721 V:0.932252 All:0.799334 (6.975269)
n:325 Y:0.721923 U:0.993315 V:0.935380 All:0.802731 (7.049408)
n:326 Y:0.721923 U:0.993315 V:0.935380 All:0.802731 (7.049408)
n:327 Y:0.721933 U:0.993297 V:0.935377 All:0.802734 (7.049488)
n:328 Y:0.724138 U:0.993931 V:0.936631 All:0.804519 (7.088952)
n:329 Y:0.724918 U:0.993958 V:0.936725 All:0.805059 (7.100978)
n:330 Y:0.725731 U:0.993953 V:0.934295 All:0.805195 (7.103999)
n:331 Y:0.717105 U:0.993589 V:0.932412 All:0.799070 (6.969548)
n:332 Y:0.716668 U:0.993660 V:0.931534 All:0.798644 (6.960353)
n:333 Y:0.716770 U:0.993661 V:0.931534 All:0.798713 (6.961834)
n:334 Y:0.716777 U:0.993662 V:0.931530 All:0.798717 (6.961929)
n:335 Y:0.718980 U:0.993661 V:0.931534 All:0.800186 (6.993737)
n:336 Y:0.718984 U:0.993660 V:0.931534 All:0.800188 (6.993792)
n:337 Y:0.718915 U:0.993660 V:0.931530 All:0.800142 (6.992775)
n:338 Y:0.718973 U:0.993665 V:0.931537 All:0.800182 (6.993664)
n:339 Y:0.719010 U:0.993719 V:0.931561 All:0.800220 (6.994473)
n:340 Y:0.716805 U:0.993719 V:0.931558 All:0.798749 (6.962626)
n:341 Y:0.716805 U:0.993718 V:0.931558 All:0.798749 (6.962622)
n:342 Y:0.716747 U:0.993706 V:0.928613 All:0.798218 (6.951172)
n:343 Y:0.716741 U:0.993707 V:0.928613 All:0.798214 (6.951092)
n:344 Y:0.716749 U:0.993710 V:0.928613 All:0.798220 (6.951211)
n:345 Y:0.716642 U:0.993709 V:0.928613 All:0.798148 (6.949672)
n:346 Y:0.716687 U:0.993710 V:0.928613 All:0.798179 (6.950329)
n:347 Y:0.716646 U:0.993707 V:0.928606 All:0.798149 (6.949698)
n:348 Y:0.722919 U:0.993960 V:0.929116 All:0.802459 (7.043425)
n:349 Y:0.723024 U:0.993933 V:0.928707 All:0.802456 (7.043361)
